filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
experiment/original_batch3/contract_001.sol,contract_001.sol,oyente,solidity,04-06-2025,20260329_0618,1774765361,3.212542772,0,"Integer_Overflow,Integer_Underflow","coverage Ownable 99.4%,coverage Token 56.1%",,
experiment/original_batch3/contract_002.sol,contract_002.sol,oyente,solidity,04-06-2025,20260329_0618,1774765361,15.18681431,0,"Integer_Overflow,Integer_Underflow","coverage Owned 98.7%,coverage SafeMath 100.0%,coverage Spendcoin 97.8%,coverage Tokenlock 99.8%",,
experiment/original_batch3/contract_003.sol,contract_003.sol,oyente,solidity,04-06-2025,20260329_0618,1774765120,34.63121843,0,"Integer_Overflow,Integer_Underflow","coverage AccountLevels 98.8%,coverage AccountLevelsTest 99.6%,coverage BeanDEX 74.5%,coverage ReserveToken 99.9%,coverage SafeMath 100.0%,coverage StandardToken 99.9%,coverage Token 99.9%",,
experiment/original_batch3/contract_004.sol,contract_004.sol,oyente,solidity,04-06-2025,20260329_0618,1774765122,12.58696842,0,Integer_Overflow,"coverage EtheropolyShrimpFarmer 67.4%,coverage SafeMath 100.0%",,
experiment/original_batch3/contract_005.sol,contract_005.sol,oyente,solidity,04-06-2025,20260329_0618,1774765416,1.025024176,1,,"analysis incomplete,coverage SafeMath 31.8%,incomplete push instruction",,"""exception (RuntimeError: Source map error, unknown name(SHR) or instr_name(INVALID))"""
experiment/original_batch3/contract_006.sol,contract_006.sol,oyente,solidity,04-06-2025,20260329_0618,1774765208,35.37605023,0,"Integer_Overflow,Integer_Underflow","coverage AccountLevels 98.8%,coverage AccountLevelsTest 99.6%,coverage EtherDelta 63.1%,coverage ReserveToken 99.9%,coverage SafeMath 100.0%,coverage StandardToken 99.9%,coverage Token 99.9%",,
experiment/original_batch3/contract_007.sol,contract_007.sol,oyente,solidity,04-06-2025,20260329_0618,1774765563,2.270896435,1,"Integer_Overflow,Integer_Underflow,Transaction_Ordering_Dependence_TOD","coverage GoodLuckCasino 88.3%,coverage Ownable 99.7%,coverage SafeMath 100.0%",,
experiment/original_batch3/contract_008.sol,contract_008.sol,oyente,solidity,04-06-2025,20260329_0618,1774765623,1.482830286,1,,"analysis incomplete,incomplete push instruction",,"""exception (RuntimeError: Source map error, unknown name(SHR) or instr_name(INVALID))"""
experiment/original_batch3/contract_009.sol,contract_009.sol,oyente,solidity,04-06-2025,20260329_0618,1774765378,0.830337524,1,,"analysis incomplete,coverage SafeMath 52.6%,incomplete push instruction",,"""exception (RuntimeError: Source map error, unknown name(SHR) or instr_name(INVALID))"""
experiment/original_batch3/contract_010.sol,contract_010.sol,oyente,solidity,04-06-2025,20260329_0618,1774765100,5.16101408,1,"Integer_Overflow,Timestamp_Dependency,Transaction_Ordering_Dependence_TOD","coverage ElementhToken 99.7%,coverage Ownable 99.7%,coverage PreFund 93.1%,coverage SafeMath 100.0%",,
