filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
experiment/obfuscated/batch01_contract_001_obf.sol,batch01_contract_001_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260320_1753,1774031702.1776094,2.1215858459472656,0,,,Solc experienced a fatal error,
experiment/obfuscated/batch01_contract_002_obf.sol,batch01_contract_002_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260320_1753,1774033727.3441892,484.5861711502075,1,"Dependence_on_predictable_environment_variable_SWC_120,External_Call_To_User_Supplied_Address_SWC_107,State_access_after_external_call_SWC_107",,,
experiment/obfuscated/batch01_contract_003_obf.sol,batch01_contract_003_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260320_1753,1774034222.9423773,375.1092803478241,1,"External_Call_To_User_Supplied_Address_SWC_107,Multiple_Calls_in_a_Single_Transaction_SWC_113",,,
experiment/obfuscated/batch01_contract_005_obf.sol,batch01_contract_005_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260320_1753,1774031691.6408074,2.212898015975952,0,,,Solc experienced a fatal error,
experiment/obfuscated/batch01_contract_007_obf.sol,batch01_contract_007_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260320_1753,1774031761.247897,1.9927475452423096,0,,,Solc experienced a fatal error,
experiment/obfuscated/batch01_contract_008_obf.sol,batch01_contract_008_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260320_1753,1774034608.3918982,1.9747989177703857,0,,,Solc experienced a fatal error,
experiment/obfuscated/batch01_contract_009_obf.sol,batch01_contract_009_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260320_1753,1774031769.2769222,2.0446369647979736,0,,,Solc experienced a fatal error,
experiment/obfuscated/batch01_contract_010_obf.sol,batch01_contract_010_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260320_1753,1774034610.367063,2.078845739364624,0,,,Solc experienced a fatal error,
experiment/obfuscated/batch01_contract_011_obf.sol,batch01_contract_011_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260320_1753,1774031729.9015977,2.057871103286743,0,,,Solc experienced a fatal error,
experiment/obfuscated/batch01_contract_012_obf.sol,batch01_contract_012_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260320_1753,1774030902.787848,417.0457503795624,1,"Exception_State_SWC_110,External_Call_To_User_Supplied_Address_SWC_107,Multiple_Calls_in_a_Single_Transaction_SWC_113,State_access_after_external_call_SWC_107,Transaction_Order_Dependence_SWC_114,Unprotected_Ether_Withdrawal_SWC_105",,,
experiment/obfuscated/batch01_contract_013_obf.sol,batch01_contract_013_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260320_1753,1774034626.5146325,1.9758858680725098,0,,,Solc experienced a fatal error,
experiment/obfuscated/batch01_contract_014_obf.sol,batch01_contract_014_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260320_1753,1774032420.2732518,610.6488556861877,,,,,DOCKER_TIMEOUT
experiment/obfuscated/batch01_contract_015_obf.sol,batch01_contract_015_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260320_1753,1774031713.0518017,2.0596346855163574,0,,,Solc experienced a fatal error,
experiment/obfuscated/batch01_contract_016_obf.sol,batch01_contract_016_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260320_1753,1774031697.9921825,2.078871726989746,0,,,Solc experienced a fatal error,
experiment/obfuscated/batch01_contract_017_obf.sol,batch01_contract_017_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260320_1753,1774034640.3761103,2.0189366340637207,0,,,Solc experienced a fatal error,
experiment/obfuscated/batch01_contract_018_obf.sol,batch01_contract_018_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260320_1753,1774030882.75977,1.9924042224884033,0,,,Solc experienced a fatal error,
experiment/obfuscated/batch01_contract_019_obf.sol,batch01_contract_019_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260320_1753,1774031738.2154105,4.478903293609619,0,,,,
experiment/obfuscated/batch01_contract_020_obf.sol,batch01_contract_020_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260320_1753,1774034600.3902102,1.9747414588928223,0,,,Solc experienced a fatal error,
experiment/obfuscated/batch01_contract_023_obf.sol,batch01_contract_023_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260320_1753,1774031693.8541248,2.009441614151001,0,,,Solc experienced a fatal error,
experiment/obfuscated/batch01_contract_024_obf.sol,batch01_contract_024_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260320_1753,1774034602.365364,2.020805835723877,0,,,Solc experienced a fatal error,
experiment/obfuscated/batch01_contract_026_obf.sol,batch01_contract_026_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260320_1753,1774031706.3865826,2.4609885215759277,0,,,Solc experienced a fatal error,
experiment/obfuscated/batch01_contract_028_obf.sol,batch01_contract_028_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260320_1753,1774031765.3009028,1.985605239868164,0,,,Solc experienced a fatal error,
experiment/obfuscated/batch01_contract_031_obf.sol,batch01_contract_031_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260320_1753,1774031757.1407716,2.056257963180542,0,,,Solc experienced a fatal error,
experiment/obfuscated/batch01_contract_032_obf.sol,batch01_contract_032_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260320_1753,1774034218.3676805,2.557732105255127,0,,,,
