filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
contracts/batch_04/obfuscated/batch04_contract_001_obf.sol,batch04_contract_001_obf.sol,slither-0.11.3,solidity,2025/09/14,20260329_2106,1774818410.079584,0.6476485729217529,1,,,EXIT_CODE_1,"""analysis unsuccessful, check output.json"",""error parsing results: file could not be opened successfully:
- method gz: ReadError('empty file')
- method bz2: ReadError('not a bzip2 file')
- method xz: ReadError('not an lzma file')
- method tar: ReadError('empty file')"",exception (crytic_compile.platform.exceptions.InvalidCompilation: Invalid solc compilation /sb/batch04_contract_001_obf.sol:1:91: Error: Expected ';' but got identifier),exception (json.decoder.JSONDecodeError: Expecting value: line 1 column 1 (char 0))"
contracts/batch_04/obfuscated/batch04_contract_002_obf.sol,batch04_contract_002_obf.sol,slither-0.11.3,solidity,2025/09/14,20260329_2106,1774818383.404114,0.6783528327941895,1,,,EXIT_CODE_1,"""analysis unsuccessful, check output.json"",""error parsing results: file could not be opened successfully:
- method gz: ReadError('empty file')
- method bz2: ReadError('not a bzip2 file')
- method xz: ReadError('not an lzma file')
- method tar: ReadError('empty file')"",exception (crytic_compile.platform.exceptions.InvalidCompilation: Invalid solc compilation /sb/batch04_contract_002_obf.sol:1:4609: Error: Expected identifier but got '}'),exception (json.decoder.JSONDecodeError: Expecting value: line 1 column 1 (char 0))"
contracts/batch_04/obfuscated/batch04_contract_003_obf.sol,batch04_contract_003_obf.sol,slither-0.11.3,solidity,2025/09/14,20260329_2106,1774818465.6203592,0.6618955135345459,1,,,EXIT_CODE_1,"""analysis unsuccessful, check output.json"",""error parsing results: file could not be opened successfully:
- method gz: ReadError('empty file')
- method bz2: ReadError('not a bzip2 file')
- method xz: ReadError('not an lzma file')
- method tar: ReadError('empty file')"",exception (crytic_compile.platform.exceptions.InvalidCompilation: Invalid solc compilation /sb/batch04_contract_003_obf.sol:1:89: Error: Expected ';' but got 'mapping'),exception (json.decoder.JSONDecodeError: Expecting value: line 1 column 1 (char 0))"
contracts/batch_04/obfuscated/batch04_contract_004_obf.sol,batch04_contract_004_obf.sol,slither-0.11.3,solidity,2025/09/14,20260329_2106,1774818396.0811555,0.6790900230407715,1,,,EXIT_CODE_1,"""analysis unsuccessful, check output.json"",""error parsing results: file could not be opened successfully:
- method gz: ReadError('empty file')
- method bz2: ReadError('not a bzip2 file')
- method xz: ReadError('not an lzma file')
- method tar: ReadError('empty file')"",""exception (crytic_compile.platform.exceptions.InvalidCompilation: Invalid solc compilation /sb/batch04_contract_004_obf.sol:1:355: Error: Expected ',' but got identifier)"",exception (json.decoder.JSONDecodeError: Expecting value: line 1 column 1 (char 0))"
contracts/batch_04/obfuscated/batch04_contract_005_obf.sol,batch04_contract_005_obf.sol,slither-0.11.3,solidity,2025/09/14,20260329_2106,1774818384.7658906,0.6604628562927246,1,,,EXIT_CODE_1,"""analysis unsuccessful, check output.json"",""error parsing results: file could not be opened successfully:
- method gz: ReadError('empty file')
- method bz2: ReadError('not a bzip2 file')
- method xz: ReadError('not an lzma file')
- method tar: ReadError('empty file')"",exception (crytic_compile.platform.exceptions.InvalidCompilation: Invalid solc compilation /sb/batch04_contract_005_obf.sol:1:2368: Error: Expected ';' but got 'uint256'),exception (json.decoder.JSONDecodeError: Expecting value: line 1 column 1 (char 0))"
contracts/batch_04/obfuscated/batch04_contract_006_obf.sol,batch04_contract_006_obf.sol,slither-0.11.3,solidity,2025/09/14,20260329_2106,1774818428.7937286,0.6893589496612549,1,,,EXIT_CODE_1,"""analysis unsuccessful, check output.json"",""error parsing results: file could not be opened successfully:
- method gz: ReadError('empty file')
- method bz2: ReadError('not a bzip2 file')
- method xz: ReadError('not an lzma file')
- method tar: ReadError('empty file')"",exception (crytic_compile.platform.exceptions.InvalidCompilation: Invalid solc compilation /sb/batch04_contract_006_obf.sol:1:406: Error: Expected identifier but got 'string'),exception (json.decoder.JSONDecodeError: Expecting value: line 1 column 1 (char 0))"
contracts/batch_04/obfuscated/batch04_contract_008_obf.sol,batch04_contract_008_obf.sol,slither-0.11.3,solidity,2025/09/14,20260329_2106,1774818368.7487931,0.6795525550842285,1,,,EXIT_CODE_1,"""analysis unsuccessful, check output.json"",""error parsing results: file could not be opened successfully:
- method gz: ReadError('empty file')
- method bz2: ReadError('not a bzip2 file')
- method xz: ReadError('not an lzma file')
- method tar: ReadError('empty file')"",exception (crytic_compile.platform.exceptions.InvalidCompilation: Invalid solc compilation /sb/batch04_contract_008_obf.sol:1:3577: Error: Expected identifier but got 'uint256'),exception (json.decoder.JSONDecodeError: Expecting value: line 1 column 1 (char 0))"
contracts/batch_04/obfuscated/batch04_contract_009_obf.sol,batch04_contract_009_obf.sol,slither-0.11.3,solidity,2025/09/14,20260329_2106,1774818440.1698897,0.6690020561218262,1,,,EXIT_CODE_1,"""analysis unsuccessful, check output.json"",""error parsing results: file could not be opened successfully:
- method gz: ReadError('empty file')
- method bz2: ReadError('not a bzip2 file')
- method xz: ReadError('not an lzma file')
- method tar: ReadError('empty file')"",exception (crytic_compile.platform.exceptions.InvalidCompilation: Invalid solc compilation /sb/batch04_contract_009_obf.sol:1:81: Error: Expected identifier but got 'function'),exception (json.decoder.JSONDecodeError: Expecting value: line 1 column 1 (char 0))"
contracts/batch_04/obfuscated/batch04_contract_010_obf.sol,batch04_contract_010_obf.sol,slither-0.11.3,solidity,2025/09/14,20260329_2106,1774818375.3877785,0.6392643451690674,1,,,EXIT_CODE_1,"""analysis unsuccessful, check output.json"",""error parsing results: file could not be opened successfully:
- method gz: ReadError('empty file')
- method bz2: ReadError('not a bzip2 file')
- method xz: ReadError('not an lzma file')
- method tar: ReadError('empty file')"",exception (crytic_compile.platform.exceptions.InvalidCompilation: Invalid solc compilation /sb/batch04_contract_010_obf.sol:1:89: Error: Expected ';' but got 'event'),exception (json.decoder.JSONDecodeError: Expecting value: line 1 column 1 (char 0))"
contracts/batch_04/obfuscated/batch04_contract_011_obf.sol,batch04_contract_011_obf.sol,slither-0.11.3,solidity,2025/09/14,20260329_2106,1774818457.577221,0.6553568840026855,1,,,EXIT_CODE_1,"""analysis unsuccessful, check output.json"",""error parsing results: file could not be opened successfully:
- method gz: ReadError('empty file')
- method bz2: ReadError('not a bzip2 file')
- method xz: ReadError('not an lzma file')
- method tar: ReadError('empty file')"",exception (crytic_compile.platform.exceptions.InvalidCompilation: Invalid solc compilation /sb/batch04_contract_011_obf.sol:1:89: Error: Expected ';' but got 'event'),exception (json.decoder.JSONDecodeError: Expecting value: line 1 column 1 (char 0))"
contracts/batch_04/obfuscated/batch04_contract_012_obf.sol,batch04_contract_012_obf.sol,slither-0.11.3,solidity,2025/09/14,20260329_2106,1774818413.3738432,0.6660332679748535,1,,,EXIT_CODE_1,"""analysis unsuccessful, check output.json"",""error parsing results: file could not be opened successfully:
- method gz: ReadError('empty file')
- method bz2: ReadError('not a bzip2 file')
- method xz: ReadError('not an lzma file')
- method tar: ReadError('empty file')"",exception (crytic_compile.platform.exceptions.InvalidCompilation: Invalid solc compilation /sb/batch04_contract_012_obf.sol:1:3552: Error: Expected '{' but got identifier),exception (json.decoder.JSONDecodeError: Expecting value: line 1 column 1 (char 0))"
