filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
experiment/original_batch3/contract_174.sol,contract_174.sol,mythril-0.24.8,solidity,2025/08/29,20260328_1713,1774804610.3720007,20.35642981529236,1,Strict_Ether_balance_check_SWC_132,,,
experiment/obfuscated_batch3/batch03_contract_007_obf.sol,batch03_contract_007_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260329_1711,1774804501.9469748,2.300658702850342,0,,,Solc experienced a fatal error,
experiment/obfuscated_batch3/batch03_contract_015_obf.sol,batch03_contract_015_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260329_1711,1774804286.7858593,2.420921564102173,0,,,Solc experienced a fatal error,
experiment/obfuscated_batch3/batch03_contract_016_obf.sol,batch03_contract_016_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260329_1711,1774804682.840872,2.3462560176849365,0,,,Solc experienced a fatal error,
experiment/obfuscated_batch3/batch03_contract_018_obf.sol,batch03_contract_018_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260329_1711,1774804279.4791448,2.4039173126220703,0,,,Solc experienced a fatal error,
experiment/obfuscated_batch3/batch03_contract_025_obf.sol,batch03_contract_025_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260329_1711,1774804281.934483,2.4055023193359375,0,,,Solc experienced a fatal error,
experiment/obfuscated_batch3/batch03_contract_026_obf.sol,batch03_contract_026_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260329_1711,1774804699.0494146,2.4099225997924805,0,,,Solc experienced a fatal error,
experiment/obfuscated_batch3/batch03_contract_028_obf.sol,batch03_contract_028_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260329_1711,1774804289.1196337,2.3945367336273193,0,,,Solc experienced a fatal error,
experiment/obfuscated_batch3/batch03_contract_039_obf.sol,batch03_contract_039_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260329_1711,1774804515.7852602,2.210857391357422,0,,,Solc experienced a fatal error,
experiment/obfuscated_batch3/batch03_contract_058_obf.sol,batch03_contract_058_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260329_1711,1774804289.207203,2.340139150619507,0,,,Solc experienced a fatal error,
experiment/obfuscated_batch3/batch03_contract_059_obf.sol,batch03_contract_059_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260329_1711,1774804291.5146961,2.4871153831481934,0,,,Solc experienced a fatal error,
experiment/obfuscated_batch3/batch03_contract_063_obf.sol,batch03_contract_063_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260329_1711,1774804317.1910162,2.3283650875091553,0,,,Solc experienced a fatal error,
experiment/obfuscated_batch3/batch03_contract_069_obf.sol,batch03_contract_069_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260329_1711,1774804513.4770122,2.307779312133789,0,,,Solc experienced a fatal error,
experiment/obfuscated_batch3/batch03_contract_070_obf.sol,batch03_contract_070_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260329_1711,1774804694.3271432,2.388227701187134,0,,,Solc experienced a fatal error,
experiment/obfuscated_batch3/batch03_contract_074_obf.sol,batch03_contract_074_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260329_1711,1774804499.7449157,2.2016539573669434,0,,,Solc experienced a fatal error,
experiment/obfuscated_batch3/batch03_contract_075_obf.sol,batch03_contract_075_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260329_1711,1774804296.3550386,2.3145053386688232,0,,,Solc experienced a fatal error,
experiment/obfuscated_batch3/batch03_contract_081_obf.sol,batch03_contract_081_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260329_1711,1774804303.1934166,191.76190733909607,1,"Exception_State_SWC_110,External_Call_To_User_Supplied_Address_SWC_107,Multiple_Calls_in_a_Single_Transaction_SWC_113,State_access_after_external_call_SWC_107,Unprotected_Ether_Withdrawal_SWC_105",,,
experiment/obfuscated_batch3/batch03_contract_087_obf.sol,batch03_contract_087_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260329_1711,1774804300.8803139,2.3126604557037354,0,,,Solc experienced a fatal error,
experiment/obfuscated_batch3/batch03_contract_093_obf.sol,batch03_contract_093_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260329_1711,1774804279.5585084,2.375575542449951,0,,,Solc experienced a fatal error,
experiment/obfuscated_batch3/batch03_contract_100_obf.sol,batch03_contract_100_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260329_1711,1774804520.2275405,2.231757879257202,0,,,Solc experienced a fatal error,
experiment/obfuscated_batch3/batch03_contract_102_obf.sol,batch03_contract_102_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260329_1711,1774804508.8265765,2.349801778793335,0,,,Solc experienced a fatal error,
experiment/obfuscated_batch3/batch03_contract_103_obf.sol,batch03_contract_103_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260329_1711,1774804284.323216,2.430727958679199,0,,,Solc experienced a fatal error,
experiment/obfuscated_batch3/batch03_contract_111_obf.sol,batch03_contract_111_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260329_1711,1774804286.7544467,2.364685297012329,0,,,Solc experienced a fatal error,
experiment/obfuscated_batch3/batch03_contract_113_obf.sol,batch03_contract_113_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260329_1711,1774804293.9528468,2.401718854904175,0,,,Solc experienced a fatal error,
experiment/obfuscated_batch3/batch03_contract_117_obf.sol,batch03_contract_117_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260329_1711,1774804504.2480521,2.292747974395752,0,,,Solc experienced a fatal error,
experiment/obfuscated_batch3/batch03_contract_121_obf.sol,batch03_contract_121_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260329_1711,1774804274.5302355,2.539033889770508,0,,,Solc experienced a fatal error,
