filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
experiment/original/contract_001.sol,contract_001.sol,slither-0.11.3,solidity,2025/09/14,20260318_0721,1773818540.3900123,0.9061453342437744,255,"constable_states,reentrancy_unlimited_gas,solc_version",,,
experiment/original/contract_002.sol,contract_002.sol,slither-0.11.3,solidity,2025/09/14,20260318_0721,1773818556.568481,1.3668806552886963,255,"deprecated_standards,events_maths,external_function,missing_zero_check,reentrancy_benign,reentrancy_events,reentrancy_unlimited_gas,shadowing_builtin,solc_version,too_many_digits",,,
experiment/original/contract_003.sol,contract_003.sol,slither-0.11.3,solidity,2025/09/14,20260318_0721,1773818546.1100051,0.8543581962585449,255,"constable_states,events_maths,incorrect_equality,low_level_calls,missing_zero_check,naming_convention,reentrancy_events,solc_version,unused_state",,,
experiment/original/contract_004.sol,contract_004.sol,slither-0.11.3,solidity,2025/09/14,20260318_0721,1773818530.9522715,0.8337242603302002,255,"external_function,low_level_calls,missing_zero_check,reentrancy_events,solc_version,timestamp",,,
experiment/original/contract_005.sol,contract_005.sol,slither-0.11.3,solidity,2025/09/14,20260318_0721,1773818518.1888502,1.0133073329925537,255,"arbitrary_send_eth,assembly,dead_code,external_function,missing_inheritance,naming_convention,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,shadowing_local,shadowing_state,solc_version,unused_state,void_cst",,,
experiment/original/contract_006.sol,contract_006.sol,slither-0.11.3,solidity,2025/09/14,20260318_0721,1773818548.147409,0.9151995182037354,255,"constable_states,erc20_interface,events_maths,naming_convention,shadowing_state,solc_version,timestamp,unchecked_transfer",,,
experiment/original/contract_007.sol,contract_007.sol,slither-0.11.3,solidity,2025/09/14,20260318_0721,1773818558.2767942,0.8099162578582764,1,,,EXIT_CODE_1,"""analysis unsuccessful, check output.json"",""error parsing results: file could not be opened successfully:
- method gz: ReadError('empty file')
- method bz2: ReadError('not a bzip2 file')
- method xz: ReadError('not an lzma file')
- method tar: ReadError('empty file')"",""exception (crytic_compile.platform.exceptions.InvalidCompilation: Invalid solc compilation /sb/contract_007.sol:318:5: Warning: Defining constructors as functions with the same name as the contract is deprecated. Use """"constructor(...) { ... }"""" instead.)"",exception (json.decoder.JSONDecodeError: Expecting value: line 1 column 1 (char 0))"
experiment/original/contract_008.sol,contract_008.sol,slither-0.11.3,solidity,2025/09/14,20260318_0721,1773818537.4538174,1.0067706108093262,255,"assembly,dead_code,external_function,incorrect_equality,locked_ether,naming_convention,solc_version,unimplemented_functions,unused_return",,,
experiment/original/contract_009.sol,contract_009.sol,slither-0.11.3,solidity,2025/09/14,20260318_0721,1773818522.055643,1.0420875549316406,255,"arbitrary_send_eth,assembly,constant_function_asm,dead_code,external_function,missing_zero_check,naming_convention,reentrancy_events,reentrancy_no_eth,shadowing_builtin,shadowing_local,shadowing_state,solc_version,unused_state,void_cst",,,
experiment/original/contract_010.sol,contract_010.sol,slither-0.11.3,solidity,2025/09/14,20260318_0721,1773818516.2079844,1.1759393215179443,255,"arbitrary_send_eth,constable_states,deprecated_standards,divide_before_multiply,events_maths,external_function,low_level_calls,missing_inheritance,missing_zero_check,naming_convention,reentrancy_benign,reentrancy_eth,reentrancy_events,reentrancy_no_eth,reentrancy_unlimited_gas,solc_version,unimplemented_functions,uninitialized_state,unused_return",,,
experiment/original/contract_011.sol,contract_011.sol,slither-0.11.3,solidity,2025/09/14,20260318_0721,1773818541.204986,0.9083309173583984,255,"constable_states,divide_before_multiply,missing_zero_check,naming_convention,reentrancy_unlimited_gas,solc_version,uninitialized_local",,,
